Is_Persistently_Absent,Is_Severely_Absent,Percentage_Unauthorised_Absence,sum_exclusion_days,sum_achievement_points,sum_behaviour_points,Pupil_Premium_Indicator,SEN_Status,Current_NC_Year,Gender,Is_CS_Incident
0,0,0.0245,0.0,11,19,0,1,13,1,1
0,0,0.0401,0.0,385,87,1,0,10,1,0
1,0,0.0,0.0,86,9,0,0,11,0,0
0,0,0.0,0.0,607,74,0,1,10,1,0
0,0,0.0,0.0,0,11,0,0,12,0,1
0,0,0.0,0.0,131,0,0,0,11,1,0
0,0,0.0054,0.0,6,48,0,0,13,1,0
0,0,0.0,0.0,221,0,0,0,10,1,1
0,0,0.0,0.0,39,1,0,0,13,1,1
0,0,0.0,0.0,254,54,0,0,9,1,0
0,0,0.0,0.0,217,11,0,0,10,0,0
0,0,0.0267,0.0,395,0,1,2,11,1,0
0,0,0.0,4.0,0,19,1,0,8,0,0
1,1,0.0026,1.0,0,36,1,1,11,0,1
0,0,0.0,0.0,0,1,1,2,8,0,0
0,0,0.0,0.0,0,4,1,1,9,0,0
0,0,0.0,2.0,0,1,0,0,8,0,0
0,0,0.0,0.0,435,4,0,0,8,0,0
1,1,0.1122,0.0,0,5,0,0,12,0,1
1,0,0.0185,0.0,0,0,1,0,9,1,0
1,0,0.1257,1.0,0,0,1,0,10,0,1
0,0,0.0188,0.0,519,0,0,1,9,0,0
0,0,0.0,0.0,25,9,0,0,13,0,1
1,0,0.0882,3.0,423,10,0,1,11,1,1
0,0,0.0401,0.0,520,65,0,0,10,1,0
0,0,0.0107,0.0,375,13,0,0,10,1,0
1,0,0.0213,5.0,0,40,0,0,10,0,0
0,0,0.0053,0.0,251,0,0,0,8,0,0
0,0,0.008,0.0,492,9,0,0,8,1,0
1,0,0.0688,0.0,0,66,0,1,11,0,1
0,0,0.0081,0.0,7,0,0,0,13,1,0
0,0,0.0027,0.0,565,0,0,0,9,0,0
0,0,0.0,0.0,0,10,0,0,12,0,1
0,0,0.008,0.0,355,42,1,0,11,1,0
0,0,0.0,3.0,292,1,0,0,8,1,0
0,0,0.008,0.0,236,116,0,0,10,1,0
0,0,0.0,0.0,270,28,0,0,8,1,1
0,0,0.0,0.0,0,1,0,1,11,0,0
1,1,0.5508,12.0,386,144,1,0,11,1,1
0,0,0.0027,0.0,231,0,0,0,11,1,0
1,0,0.0535,15.0,109,245,1,2,11,1,1
0,0,0.0027,0.0,618,10,0,0,11,0,1
0,0,0.0,0.0,0,78,1,2,8,0,1
0,0,0.0267,0.0,363,19,0,0,11,0,0
0,0,0.0,1.0,0,9,1,1,9,0,1
0,0,0.0,0.0,1061,1,1,0,12,0,0
0,0,0.0,0.0,206,0,1,0,8,1,0
0,0,0.0266,0.0,0,0,1,0,9,0,0
0,0,0.016,0.0,0,46,0,0,10,0,1
0,0,0.0213,0.0,0,5,0,0,10,0,0
0,0,0.0107,0.0,928,7,0,0,9,1,1
0,0,0.0,4.5,0,6,0,1,10,0,1
0,0,0.0319,0.0,0,1,0,0,9,0,0
0,0,0.0186,6.0,109,128,0,0,11,1,0
0,0,0.0,0.0,119,43,0,1,11,1,0
0,0,0.0267,0.0,453,245,0,1,10,1,0
0,0,0.0054,0.0,2,2,0,0,13,1,0
1,0,0.0984,0.0,0,15,1,0,9,0,1
1,0,0.0058,0.0,663,1,0,0,12,0,0
0,0,0.0,0.0,719,0,0,0,9,1,1
0,0,0.0,0.0,0,8,0,0,9,0,0
0,0,0.0053,0.0,267,59,1,0,11,0,1
0,0,0.0027,0.0,246,4,0,0,13,0,0
0,0,0.0053,0.0,288,1,1,0,11,0,0
0,0,0.0053,0.0,0,2,0,0,13,0,0
0,0,0.0029,0.0,606,30,0,0,12,1,0
0,0,0.0,0.0,0,1,0,0,13,0,0
1,0,0.0904,0.0,268,32,1,0,8,0,0
0,0,0.0258,2.0,93,25,0,1,13,0,0
0,0,0.0053,0.0,541,0,0,0,9,0,0
0,0,0.0,0.0,238,23,1,0,8,1,0
0,0,0.0027,0.0,338,38,1,0,11,1,0
0,0,0.0,0.0,0,4,0,0,10,0,1
0,0,0.0535,0.0,166,18,0,0,10,1,0
0,0,0.0,0.0,881,1,1,0,12,1,0
0,0,0.0,0.0,297,47,0,0,8,1,0
0,0,0.0027,0.0,242,95,0,1,11,1,0
0,0,0.0798,0.0,318,19,0,0,8,0,1
1,0,0.0737,0.0,0,3,1,0,8,0,0
0,0,0.0,0.0,23,0,0,0,13,0,0
0,0,0.0,0.0,506,0,0,0,10,1,0
0,0,0.0027,0.0,395,59,0,0,8,1,0
0,0,0.0106,0.0,259,11,0,0,8,1,0
0,0,0.0556,0.0,0,6,1,1,11,0,0
0,0,0.0,0.0,727,17,0,1,9,1,0
1,0,0.0,0.0,383,3,0,0,13,0,1
0,0,0.0,0.0,641,24,0,0,9,1,1
0,0,0.0526,0.0,0,0,0,0,8,0,0
0,0,0.0106,0.0,0,9,0,0,9,0,0
0,0,0.0,0.0,195,14,1,0,8,0,0
0,0,0.0,0.0,0,16,1,0,9,0,0
0,0,0.0,0.0,0,4,0,0,11,0,0
0,0,0.0,0.0,0,2,1,0,12,0,0
0,0,0.0,0.0,0,5,1,0,9,0,0
0,0,0.0,0.0,0,1,0,1,8,0,0
0,0,0.0053,0.0,0,14,0,0,10,0,0
0,0,0.0107,0.0,325,32,1,0,10,0,0
0,0,0.0,0.0,0,4,0,0,9,0,0
1,0,0.0268,0.0,166,3,0,0,10,0,0
0,0,0.0186,0.0,0,22,1,1,9,0,1
0,0,0.0,0.0,388,0,0,0,10,1,0
0,0,0.0026,0.0,0,1,1,0,11,0,1
0,0,0.0508,0.0,949,0,0,0,11,0,0
0,0,0.0,3.0,469,9,1,0,8,1,1
0,0,0.0,1.0,0,0,0,0,13,0,0
0,0,0.0,0.0,527,2,1,0,12,0,0
0,0,0.0053,0.0,552,0,0,0,10,0,0
0,0,0.0,0.0,219,1,0,0,8,1,0
0,0,0.0223,0.0,265,9,0,0,11,1,0
1,1,0.0,6.0,0,0,1,2,10,0,1
0,0,0.0267,0.0,402,172,1,2,10,1,1
1,0,0.0293,0.0,177,1,1,2,8,0,1
1,0,0.0909,0.0,181,27,1,0,11,1,0
0,0,0.0027,0.0,0,0,1,0,9,0,0
1,0,0.0241,0.0,460,11,0,0,9,0,0
0,0,0.0053,0.0,0,25,0,0,11,0,1
0,0,0.0,0.0,0,9,0,0,8,0,1
0,0,0.0027,0.0,495,10,0,0,11,0,0
0,0,0.016,0.0,365,28,0,0,10,0,0
0,0,0.0267,0.0,121,0,0,0,11,1,0
0,0,0.0,0.0,0,3,0,0,10,0,0
0,0,0.0479,0.0,0,1,0,0,10,0,0
0,0,0.0027,0.0,549,1,0,2,10,1,0
0,0,0.016,3.0,251,55,0,1,8,1,0
0,0,0.0,0.0,530,0,0,0,12,0,0
0,0,0.0053,2.0,330,108,0,0,9,1,1
0,0,0.0,0.0,694,1,1,0,9,0,1
0,0,0.0,0.0,233,0,1,0,12,0,0
0,0,0.0026,1.0,0,18,1,0,8,0,0
0,0,0.0,1.0,0,6,0,0,9,0,0
0,0,0.0479,0.0,0,0,0,0,10,0,0
1,0,0.0921,2.0,0,71,1,1,8,0,1
0,0,0.0,0.0,321,95,1,0,9,0,0
0,0,0.0561,0.0,349,273,1,0,10,0,0
0,0,0.0,0.0,0,0,0,1,10,0,1
0,0,0.016,0.0,395,12,1,0,9,0,0
1,0,0.0,0.0,707,0,0,0,12,1,0
0,0,0.0107,0.0,345,30,0,0,10,0,0
0,0,0.0,0.0,591,0,0,0,12,1,0
0,0,0.0214,0.0,324,444,1,0,10,0,1
0,0,0.0,0.0,567,11,0,0,9,0,1
0,0,0.0186,0.0,0,1,1,0,10,0,1
0,0,0.0968,0.0,600,12,0,0,11,0,0
0,0,0.0,0.0,890,0,0,0,12,1,0
0,0,0.0133,0.0,216,44,0,0,8,0,1
1,0,0.1356,17.0,351,452,0,0,10,1,1
0,0,0.0,0.0,0,6,0,0,8,0,1
0,0,0.0057,0.0,385,9,0,0,10,0,0
0,0,0.0027,0.0,188,16,0,0,8,1,1
0,0,0.0,0.0,241,9,1,0,10,1,0
0,0,0.0053,0.0,510,18,1,0,9,0,1
0,0,0.0,0.0,419,0,0,0,12,1,0
0,0,0.0777,0.0,540,87,1,1,9,1,0
0,0,0.0106,0.0,0,1,1,0,10,0,0
0,0,0.0053,0.0,214,4,0,0,11,0,1
1,0,0.0829,0.0,303,97,0,0,11,0,0
0,0,0.0,0.0,0,14,0,0,8,0,0
0,0,0.0,0.0,0,1,1,1,10,0,1
0,0,0.0053,0.0,169,0,1,0,8,1,0
1,0,0.0029,3.0,323,10,1,0,8,0,0
1,0,0.0267,0.0,540,0,0,0,10,0,0
0,0,0.0266,0.0,0,1,1,0,10,0,1
0,0,0.0401,3.0,442,162,1,0,11,1,1
0,0,0.0275,0.0,0,1,0,0,13,0,0
0,0,0.0027,0.0,438,68,0,0,10,0,0
0,0,0.0374,0.0,167,9,0,0,10,0,0
0,0,0.0,0.0,417,4,1,0,8,0,1
0,0,0.0,0.0,183,117,0,0,8,1,0
0,0,0.0347,0.0,580,44,1,0,12,1,0
0,0,0.0,0.0,541,1,0,0,9,0,0
1,0,0.0992,0.0,7,79,0,0,13,1,0
0,0,0.0,0.0,0,2,0,1,8,0,1
1,0,0.0667,0.0,187,1,0,0,8,1,0
0,0,0.0027,0.0,313,1,0,0,10,0,0
0,0,0.0027,0.0,140,173,0,0,8,0,0
0,0,0.0699,0.0,408,11,0,0,11,0,0
0,0,0.0,0.0,258,10,0,0,8,1,0
1,0,0.0802,0.0,381,88,1,0,9,0,1
1,0,0.1123,0.0,490,147,1,0,9,1,0
1,0,0.016,0.0,496,20,1,1,9,1,0
0,0,0.0,0.0,69,19,0,0,11,0,0
0,0,0.0,0.0,221,4,0,0,8,1,0
1,1,0.0,0.0,0,0,1,2,11,0,1
0,0,0.0214,0.0,572,25,1,0,9,0,0
1,1,0.1631,18.5,220,76,0,1,9,1,0
0,0,0.008,0.0,287,0,0,0,11,0,0
0,0,0.0267,0.0,183,101,0,0,11,0,0
1,0,0.1356,0.0,184,350,1,0,8,0,1
0,0,0.0,0.0,605,9,0,1,11,0,0
0,0,0.0,0.0,204,9,0,0,11,0,1
0,0,0.0401,0.0,481,46,0,0,10,0,0
0,0,0.0106,0.0,136,11,0,1,8,0,0
0,0,0.0,0.0,238,1,0,0,9,0,0
0,0,0.0053,0.0,544,9,0,0,9,0,0
0,0,0.0027,0.0,0,2,0,1,10,0,0
0,0,0.0083,0.0,324,30,1,0,9,1,0
0,0,0.0053,0.0,220,0,0,0,8,1,0
1,0,0.0,0.0,0,3,0,0,12,0,0
1,0,0.0079,1.0,0,16,1,0,11,0,0
0,0,0.0214,2.0,660,402,0,0,10,0,0
0,0,0.0,0.0,339,13,0,1,8,1,0
0,0,0.0,0.0,0,13,1,1,9,0,1
0,0,0.0,0.0,669,1,0,0,10,1,1
0,0,0.0,0.0,546,15,0,0,9,1,1
0,0,0.0134,0.0,352,52,1,0,9,1,1
0,0,0.0053,0.0,0,0,1,0,8,0,1
0,0,0.0,0.0,0,1,0,0,12,0,0
0,0,0.0,0.0,241,0,1,0,10,0,0
0,0,0.0,0.0,61,0,0,0,13,1,0
0,0,0.0158,0.0,0,6,1,0,8,0,0
0,0,0.0,0.0,269,1,0,0,9,0,0
0,0,0.0,0.0,0,4,1,0,11,0,0
0,0,0.0,0.0,236,10,0,0,8,0,0
0,0,0.0137,0.0,303,0,0,0,13,1,0
0,0,0.0,0.0,492,0,0,0,9,0,0
1,0,0.0665,0.0,164,39,0,0,8,0,1
0,0,0.0,0.0,246,60,0,0,8,1,0
1,0,0.0585,8.5,0,18,0,0,10,0,1
0,0,0.0,0.0,0,23,1,0,8,0,1
0,0,0.0214,0.0,623,59,1,0,10,0,0
0,0,0.0,0.0,232,0,0,0,9,1,0
0,0,0.0,0.0,598,2,0,0,10,0,0
0,0,0.0532,0.0,0,0,0,0,9,0,0
0,0,0.0,1.0,0,7,1,0,12,0,0
0,0,0.0,0.0,621,9,0,0,10,1,0
1,0,0.0909,0.0,0,0,0,1,10,0,1
0,0,0.0,0.0,561,6,0,0,12,0,0
0,0,0.0053,0.0,572,10,1,0,10,1,1
0,0,0.0107,0.0,560,35,1,0,9,0,0
0,0,0.0053,0.0,443,0,0,0,10,0,0
0,0,0.008,0.0,735,20,1,0,9,0,0
1,1,0.0026,0.0,0,1,0,1,8,0,0
1,0,0.0191,0.0,242,26,0,0,8,0,0
0,0,0.0107,0.0,204,21,0,0,11,0,0
0,0,0.0,0.0,331,0,0,0,11,1,0
0,0,0.0,0.0,259,0,0,0,11,1,0
0,0,0.0,0.0,276,10,0,0,8,0,0
0,0,0.0079,3.5,0,47,1,0,11,0,1
0,0,0.0,1.0,524,321,0,0,10,0,1
0,0,0.0175,0.0,241,0,0,0,9,0,1
0,0,0.0,0.0,696,0,0,0,12,0,0
0,0,0.0,0.0,140,64,1,0,8,1,0
0,0,0.0,0.0,311,4,0,0,8,1,0
0,0,0.0,0.0,884,0,0,0,9,1,0
0,0,0.0319,0.0,206,2,1,0,8,1,0
0,0,0.0053,1.0,0,2,0,0,11,0,1
0,0,0.0053,0.0,0,18,1,0,10,0,0
0,0,0.0107,0.0,141,19,0,0,11,1,1
0,0,0.0107,0.0,550,2,0,0,9,0,0
0,0,0.0107,0.0,642,10,0,0,10,0,0
1,0,0.0549,0.0,594,103,0,0,12,0,1
1,0,0.0073,0.0,0,0,0,0,12,0,0
0,0,0.0105,0.0,0,4,0,0,8,0,0
0,0,0.0,1.5,344,46,0,0,8,1,0
0,0,0.0,0.0,0,5,0,1,11,0,0
0,0,0.016,0.0,230,2,0,0,8,0,0
0,0,0.0455,0.0,682,0,0,1,9,1,0
0,0,0.0107,0.0,652,0,0,0,10,0,0
1,0,0.0904,0.0,0,2,1,0,9,0,0
1,0,0.0,12.0,82,137,0,0,11,1,1
0,0,0.0385,3.0,58,42,0,0,13,1,0
0,0,0.0,0.0,594,3,0,0,10,1,0
0,0,0.0187,0.0,202,1,0,1,11,0,0
0,0,0.0,0.0,401,2,0,0,8,1,0
0,0,0.0137,4.0,22,13,0,2,13,1,1
0,0,0.0053,0.0,0,19,1,0,10,0,0
1,0,0.1765,10.0,75,245,0,1,11,1,1
0,0,0.0,0.0,280,18,0,0,10,1,0
0,0,0.0107,0.0,723,0,0,0,9,0,0
0,0,0.0241,0.0,403,94,0,0,9,1,1
0,0,0.0426,0.0,41,12,0,0,13,1,0
0,0,0.0053,0.0,200,21,0,0,8,0,0
0,0,0.0348,0.0,678,28,0,1,10,1,1
0,0,0.0173,0.0,469,40,1,0,12,1,1
1,0,0.0668,0.0,78,47,0,0,11,0,1
1,0,0.2633,3.0,100,289,1,1,8,1,1
0,0,0.0,3.0,175,367,0,0,10,1,0
0,0,0.0106,0.0,283,2,0,2,8,1,0
0,0,0.0239,3.5,0,46,1,0,10,0,0
0,0,0.0241,5.0,117,62,1,0,11,1,1
0,0,0.0428,0.0,331,32,1,0,11,0,0
0,0,0.0027,0.0,0,11,0,1,10,0,0
0,0,0.0508,0.0,394,27,1,0,10,1,1
0,0,0.0,0.0,442,0,0,0,8,0,0
0,0,0.0,8.0,510,285,0,0,10,1,1
0,0,0.0,0.0,376,9,0,0,10,1,0
0,0,0.0053,0.0,450,0,1,0,11,0,0
0,0,0.0053,0.0,278,17,1,0,10,1,0
0,0,0.008,0.0,0,0,1,1,10,0,1
1,0,0.0984,0.0,399,13,1,0,8,1,0
0,0,0.0105,0.0,0,2,0,0,8,0,0
0,0,0.0161,5.0,536,0,1,0,11,1,0
1,0,0.008,6.0,402,112,0,0,9,1,0
0,0,0.0,0.0,171,0,0,0,11,1,0
1,0,0.0106,0.0,0,0,0,0,10,0,0
1,0,0.0241,2.0,425,33,0,1,11,0,1
0,0,0.0,0.0,333,19,0,0,9,0,0
0,0,0.0267,0.0,507,0,0,1,10,0,0
0,0,0.0241,0.0,226,18,0,1,11,1,1
0,0,0.0053,0.0,692,19,0,1,10,1,0
0,0,0.0,0.0,329,17,0,0,10,1,1
0,0,0.0,0.0,750,1,0,0,12,1,0
1,0,0.1011,0.0,129,167,1,1,8,0,1
0,0,0.0,3.0,0,3,0,0,11,0,0
0,0,0.0186,0.0,136,455,0,0,8,0,1
0,0,0.0588,0.0,0,0,0,0,9,1,0
0,0,0.0409,0.0,188,12,0,0,13,0,1
1,0,0.0,0.0,963,32,0,0,12,1,0
0,0,0.0426,0.0,0,0,0,0,9,0,1
0,0,0.0266,0.0,224,9,0,0,8,0,0
1,0,0.0,0.0,481,30,1,0,9,0,0
1,0,0.0053,0.0,344,44,0,0,10,0,0
0,0,0.0,0.0,442,44,0,0,9,0,1
0,0,0.0027,3.0,173,370,0,0,11,0,1
0,0,0.0481,0.0,624,12,0,0,9,0,0
1,0,0.0213,0.0,0,9,1,0,10,0,1
0,0,0.003,0.0,0,72,1,1,8,0,1
0,0,0.0,0.0,169,0,0,0,8,0,0
0,0,0.0481,1.0,580,166,0,0,9,1,1
1,0,0.0376,0.0,451,0,0,0,12,0,0
0,0,0.0,0.0,0,0,1,0,8,0,1
0,0,0.0,0.0,429,9,1,0,10,0,0
0,0,0.0027,0.0,657,32,0,0,9,0,1
0,0,0.0374,0.0,643,20,1,0,10,1,1
1,0,0.0957,0.0,455,3,0,0,8,1,0
1,0,0.0535,20.0,330,138,1,1,9,1,1
0,0,0.0,0.0,0,0,1,0,12,0,0
1,0,0.0798,0.0,144,31,1,1,8,0,1
0,0,0.0105,0.0,0,1,0,0,8,0,0
0,0,0.0053,0.0,471,28,1,1,10,1,0
0,0,0.0053,0.0,205,143,0,0,11,1,1
0,0,0.0293,0.0,0,4,0,0,9,0,1
0,0,0.0058,0.0,574,22,1,0,12,0,1
0,0,0.0,0.0,707,1,0,0,9,0,0
0,0,0.0,0.0,271,0,0,0,10,1,0
0,0,0.0106,17.0,0,25,1,0,11,0,1
0,0,0.0165,0.0,66,51,0,0,13,1,1
0,0,0.0,0.0,355,11,0,0,11,1,0
0,0,0.0,0.0,363,105,0,0,10,1,0
0,0,0.0532,0.0,0,1,1,0,9,0,1
0,0,0.0,0.0,0,9,0,0,11,0,0
0,0,0.0106,0.0,344,0,1,0,8,0,1
1,0,0.0029,1.0,0,10,1,0,12,0,0
1,0,0.0053,0.0,581,39,0,0,10,0,1
0,0,0.0,0.0,179,9,0,0,11,1,0
0,0,0.0233,0.0,204,42,0,0,9,0,0
0,0,0.0027,0.0,332,20,0,0,11,1,0
0,0,0.0,0.0,365,2,0,0,13,1,1
0,0,0.0,0.0,114,0,0,0,10,1,0
0,0,0.008,0.0,0,1,1,0,10,0,1
0,0,0.0,0.0,302,9,0,0,8,0,0
0,0,0.0,0.0,381,0,0,0,9,0,0
1,0,0.3938,2.5,204,67,1,0,10,0,1
0,0,0.0,0.0,0,11,1,1,8,0,0
0,0,0.0,0.0,370,0,0,0,11,0,0
0,0,0.0053,0.0,264,0,0,0,8,0,0
0,0,0.0267,0.0,174,0,0,0,10,1,0
0,0,0.016,0.0,332,9,1,0,8,1,0
0,0,0.0,0.0,501,1,0,0,8,0,0
0,0,0.0106,0.0,297,27,0,0,8,0,0
0,0,0.0061,0.0,379,24,0,0,8,1,0
0,0,0.0107,0.0,442,133,0,0,9,0,0
1,0,0.0535,0.0,368,0,0,0,11,1,0
0,0,0.0053,0.0,0,7,1,0,10,0,0
1,0,0.258,0.0,208,27,1,0,8,1,1
0,0,0.0562,0.0,364,2,1,0,8,0,0
0,0,0.0053,0.0,443,2,0,0,10,1,0
0,0,0.0027,0.0,715,16,1,0,9,0,1
0,0,0.0053,0.0,226,2,0,0,8,0,0
0,0,0.0,0.0,0,6,0,0,8,0,0
0,0,0.0,0.0,462,2,0,0,12,0,0
0,0,0.0,0.0,244,25,0,0,8,0,0
0,0,0.0,0.0,156,0,0,0,8,0,0
0,0,0.0291,0.0,0,0,0,1,13,0,0
1,0,0.234,0.0,277,213,1,0,8,0,1
1,0,0.0668,0.0,560,93,1,0,9,1,0
0,0,0.0107,0.0,532,66,0,0,10,1,0
0,0,0.0027,0.0,0,10,0,0,10,0,0
0,0,0.0,0.0,438,32,1,0,12,1,0
0,0,0.008,0.0,749,18,0,0,10,1,0
0,0,0.0455,0.0,464,19,0,0,9,0,0
0,0,0.008,0.0,192,39,0,0,11,0,1
0,0,0.0026,0.0,0,1,0,0,11,0,0
0,0,0.0,0.0,237,0,0,0,8,0,0
1,0,0.016,0.0,502,88,1,1,10,1,1
0,0,0.0,0.0,955,0,0,0,12,0,0
1,0,0.0053,0.0,565,10,0,0,9,0,0
0,0,0.0,0.0,515,3,0,0,9,0,0
0,0,0.0027,0.0,749,79,0,0,9,1,0
0,0,0.016,0.0,0,0,0,0,9,0,1
1,0,0.0532,4.5,173,137,0,1,8,1,1
0,0,0.0,0.0,204,22,0,0,11,1,1
0,0,0.0027,0.0,641,0,1,0,9,1,1
0,0,0.0053,1.0,0,4,1,0,8,0,1
0,0,0.0214,5.0,655,0,0,2,9,1,0
0,0,0.0,0.0,659,0,0,0,12,0,0
0,0,0.0,0.0,259,0,0,0,8,1,0
1,1,0.0559,0.0,88,0,1,0,8,1,1
0,0,0.0027,0.0,0,1,1,0,9,0,0
0,0,0.0,0.0,630,1,0,0,9,1,0
1,0,0.107,6.0,178,95,0,0,11,0,1
0,0,0.0476,0.0,0,2,1,0,11,0,0
0,0,0.0,0.0,159,23,1,0,8,0,1
0,0,0.0,0.0,0,18,0,0,10,0,0
0,0,0.0029,0.0,658,88,0,0,12,1,0
0,0,0.0561,5.0,504,555,0,0,10,0,1
0,0,0.022,0.0,9,36,0,0,13,1,0
0,0,0.0182,0.0,225,34,0,0,13,0,0
0,0,0.0,0.0,479,0,0,0,11,0,0
0,0,0.0,0.0,490,5,0,0,10,1,0
1,0,0.0904,9.5,0,2,1,2,10,0,1
0,0,0.0,0.0,0,18,0,0,11,0,0
1,0,0.0212,0.0,0,0,0,0,11,0,0
0,0,0.0,0.0,0,0,0,0,10,0,1
1,0,0.0909,10.0,180,506,0,0,11,0,1
1,0,0.0289,0.0,860,0,1,0,12,0,0
0,0,0.0027,0.0,458,27,0,0,9,0,1
0,0,0.0027,0.0,552,35,0,0,9,1,0
0,0,0.0027,1.0,0,11,0,0,10,0,1
1,0,0.0771,2.0,255,1,1,0,8,0,1
0,0,0.0027,3.0,191,101,0,0,8,0,0
0,0,0.0106,0.0,0,1,0,0,9,0,0
0,0,0.009,0.0,0,2,0,0,8,0,1
0,0,0.0027,0.0,835,0,0,0,9,1,0
0,0,0.016,0.0,344,0,0,0,10,1,1
0,0,0.0053,1.0,0,15,1,1,11,0,1
1,0,0.0118,0.0,0,0,0,0,12,0,0
0,0,0.0027,0.0,427,51,0,0,9,1,1
0,0,0.0029,0.0,0,3,1,0,12,0,0
0,0,0.0107,1.0,535,81,0,1,9,1,1
0,0,0.0165,0.0,9,98,0,0,13,1,0
0,0,0.0107,0.0,156,9,0,1,11,1,1
0,0,0.0238,0.0,0,0,1,0,11,0,1
0,0,0.016,0.0,0,5,1,0,9,0,0
0,0,0.0,0.0,248,0,0,0,10,1,0
0,0,0.0214,0.0,402,19,0,0,11,1,0
0,0,0.0,0.0,396,0,0,0,10,1,0
0,0,0.0107,1.0,462,21,0,0,10,1,0
0,0,0.0,4.0,0,12,1,0,9,0,1
0,0,0.0241,0.0,233,15,1,1,11,0,1
0,0,0.0,5.0,0,11,0,0,11,0,0
0,0,0.0,0.0,672,1,0,0,12,0,0
0,0,0.0,0.0,0,21,1,0,8,0,0
0,0,0.0187,0.0,474,1,0,0,10,1,0
0,0,0.016,0.0,372,10,0,0,10,0,0
0,0,0.0133,0.0,336,0,0,0,11,0,0
1,0,0.0106,0.0,0,1,0,0,9,0,0
1,0,0.1791,0.0,125,89,1,0,8,1,1
0,0,0.0058,0.0,381,0,1,0,12,0,0
0,0,0.0118,0.0,353,20,0,0,10,0,0
0,0,0.0,0.0,495,1,0,0,8,0,1
0,0,0.0,0.0,0,8,0,0,11,0,0
0,0,0.0,0.0,268,0,0,0,8,1,0
0,0,0.0053,0.0,0,2,0,0,11,0,0
0,0,0.0,6.0,0,13,0,0,9,0,1
0,0,0.0441,0.0,109,1,0,0,11,0,0
0,0,0.0,0.0,355,0,0,0,10,0,0
0,0,0.0879,0.0,264,41,0,0,13,1,1
0,0,0.016,0.0,0,10,0,0,9,0,0
0,0,0.0,0.0,0,30,1,0,8,0,0
1,0,0.0158,0.0,0,0,1,0,8,0,0
0,0,0.0116,0.0,714,1,0,0,12,0,0
0,0,0.0,0.0,611,13,0,0,11,0,0
0,0,0.0,0.0,0,4,1,0,9,0,1
0,0,0.0266,0.0,173,0,0,0,8,0,0
0,0,0.0107,0.0,361,3,0,0,10,1,0
0,0,0.0,0.0,197,0,0,0,8,1,0
0,0,0.0133,0.0,0,0,0,0,13,0,1
0,0,0.0,0.0,0,0,0,0,8,0,1
0,0,0.0134,0.0,522,18,0,0,11,1,0
0,0,0.0053,0.0,460,0,0,0,10,0,0
1,0,0.0503,0.0,0,0,0,0,13,0,1
0,0,0.0399,0.0,0,0,1,0,9,0,1
0,0,0.0319,0.0,115,12,1,1,8,0,0
0,0,0.0745,0.0,0,0,0,0,10,0,1
0,0,0.0,0.0,0,8,0,0,8,0,0
0,0,0.0,0.0,584,11,0,0,9,0,0
0,0,0.0,0.0,75,0,0,0,13,0,0
1,0,0.0,0.0,574,9,0,0,9,0,0
0,0,0.0027,0.0,216,0,1,1,8,1,0
1,0,0.0106,9.0,0,8,1,0,9,0,1
0,0,0.0027,0.0,422,10,1,1,8,0,1
0,0,0.0055,0.0,379,1,0,0,13,1,0
0,0,0.0107,0.0,431,72,0,0,10,0,0
0,0,0.0106,0.0,0,8,0,0,11,0,0
0,0,0.0265,0.0,0,37,1,0,11,0,1
0,0,0.0,0.0,214,3,0,0,13,0,0
0,0,0.0054,0.0,176,69,0,0,13,1,1
0,0,0.0214,0.0,0,0,0,0,9,0,1
0,0,0.0,0.0,196,3,0,0,8,1,1
1,0,0.0,3.0,0,50,0,1,9,0,1
0,0,0.0585,0.0,0,2,0,0,9,0,0
0,0,0.0184,0.0,0,11,0,0,8,0,0
0,0,0.0213,0.0,211,29,1,0,8,0,1
0,0,0.0187,0.0,450,62,1,0,9,1,0
0,0,0.0027,0.0,0,4,0,1,9,0,0
0,0,0.0267,0.0,167,10,1,0,11,0,1
0,0,0.0,0.0,346,0,0,0,9,0,0
1,0,0.1471,3.0,137,219,1,0,8,1,1
0,0,0.0,0.0,843,2,0,0,12,1,0
0,0,0.0,0.0,582,1,0,0,9,0,0
0,0,0.0,0.0,243,0,0,0,10,0,0
1,0,0.1043,4.0,379,90,1,0,9,1,1
0,0,0.0,0.0,386,10,0,0,10,0,0
0,0,0.0,0.0,0,2,0,0,9,0,1
0,0,0.0,0.0,349,0,0,0,13,0,0
0,0,0.0053,0.0,509,0,0,0,9,0,0
0,0,0.0481,0.0,687,2,0,0,9,0,1
1,0,0.0058,0.0,521,1,0,0,12,0,0
0,0,0.0372,0.0,235,138,1,0,8,0,1
0,0,0.0,0.0,0,12,0,0,11,0,0
0,0,0.0107,0.0,493,0,1,0,10,0,0
0,0,0.0053,0.0,0,30,1,0,8,0,0
0,0,0.0107,0.0,418,38,1,0,10,1,0
1,0,0.0421,0.0,0,4,1,1,8,0,1
0,0,0.0027,0.0,228,19,0,0,8,0,0
1,0,0.1,0.0,0,1,0,0,8,0,1
0,0,0.016,0.0,496,1,0,0,10,1,0
0,0,0.0642,5.0,292,24,0,0,11,0,0
0,0,0.0,2.0,525,69,1,0,9,1,0
0,0,0.0053,0.0,307,1,0,0,8,1,1
0,0,0.0027,0.0,621,10,0,0,11,1,0
